	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
44	HKO16_RS01655	115.569653389872	1.64408160345655	0.179475255316506	9.16049179346312	5.16613372424881e-20	6.4012160252116e-19
45	HKO16_RS01665	162.837728632951	0.944377258584441	0.184798180266532	5.11031687228942	3.21618925972614e-07	1.20954574973821e-06
46	HKO16_RS01695	300.862725050227	0.581737568665147	0.141810796868878	4.10220929230825	4.09223848803614e-05	0.00011574570236002
47	HKO16_RS01700	184.892344906029	0.765363543929127	0.168222412062262	4.54971210165417	5.37193624047561e-06	1.71079024781785e-05
48	HKO16_RS19470	84.2123489277253	0.579804393380405	0.250321920834111	2.31623499631357	0.0205454413573584	0.0359425159229711
49	HKO16_RS01715	31.8315547619948	0.892898484497005	0.302277849414456	2.95389981841753	0.00313785850793988	0.0064586724624373
50	HKO16_RS01745	767.207369233169	0.849464778461941	0.139787503305462	6.07682917553581	1.22582224611416e-09	5.96492437575967e-09
51	HKO16_RS01750	4273.55608698364	0.385260812558739	0.0966484529566143	3.98620775369973	6.71377313064644e-05	0.00018337911718889
52	HKO16_RS01760	2347.31049592265	0.497306146771549	0.153147300210017	3.24724070283689	0.00116529792196162	0.00261110468501819
53	HKO16_RS01805	497.032793728692	0.371219477944286	0.0993649808266852	3.73591857871714	0.00018703118309951	0.00047707613303229
54	HKO16_RS01820	519.795573033466	0.839133775336256	0.129509664061675	6.47931396792633	9.21405936595124e-11	5.14612091752083e-10
55	HKO16_RS01825	1117.40296896207	1.07297724838944	0.0922540608495413	11.6306777014334	2.87803510400728e-31	7.37644339670907e-30
56	HKO16_RS01845	491.812412911466	1.49169086082978	0.110916787621553	13.4487383994514	3.13169824535731e-41	1.3469902108192e-39
57	HKO16_RS01850	527.784638962061	0.812155215723968	0.129942987398829	6.2500888426649	4.10219271007178e-10	2.10585247272706e-09
58	HKO16_RS01865	10570.0360518129	1.38718738497521	0.105143238625624	13.1933104126122	9.58805320342258e-40	3.69881392651622e-38
59	HKO16_RS01875	276.205345251024	1.25769213708826	0.161854771906791	7.77049772627368	7.81783165267699e-15	6.30481164748218e-14
60	HKO16_RS01910	201.869908728185	0.67326253381862	0.140082263105224	4.80619400982188	1.53830627923631e-06	5.27620723822389e-06
61	HKO16_RS01925	117.023196778408	2.48620217049421	0.276193992716506	9.00165186809884	2.2234663715411e-19	2.60821666529993e-18
62	HKO16_RS01940	17.9641562751823	1.11531227656511	0.484861408572028	2.30027025629826	0.0214329136804466	0.0373379715978729
63	HKO16_RS01950	4552.11731534448	0.842286714209952	0.155685692864456	5.41017417023201	6.2963482652305e-08	2.56375791169668e-07
64	HKO16_RS01965	39.5806289288825	1.15613061488638	0.38163442137567	3.02941912503305	0.00245024496860003	0.00515391606099005
65	HKO16_RS01975	373.242591891379	1.1048798126068	0.168279294031985	6.56575022472342	5.17715351539179e-11	2.95769594726658e-10
66	HKO16_RS02020	21.556771869249	1.97936376041974	0.453322409249893	4.36634880612888	1.26340669185675e-05	3.83567117886923e-05
67	HKO16_RS02025	23.8907416258113	1.1297399309875	0.37906197070702	2.98035682366219	0.00287912793893694	0.0059678357601895
