gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HKO16_RS03815,2369.3374903911,-2.00522984184547,0.162899292466261,-12.3096289215669,8.03919556440063e-35,1.67125943344373e-32
HKO16_RS03820,154.975935558727,1.73916695228886,0.218937202664097,7.94367942554359,1.9627044571842e-15,5.03043841012553e-14
HKO16_RS03825,237.000012838953,3.37772025607445,0.409227990637278,8.25388373560283,1.53328522050314e-16,4.94616663372652e-15
HKO16_RS03830,8.56757116859395,1.9501110628224,0.756223360706618,2.57875009441683,0.00991584929819484,0.0290337308872027
HKO16_RS03835,29.7662890829104,-0.914604050475287,0.421717823423365,-2.16875834900891,0.0301010349191649,0.0721114421687035
HKO16_RS03840,112.894107591542,-1.15236808280842,0.208299898428687,-5.53225465543348,3.16140468733815e-08,3.26409716435711e-07
HKO16_RS03845,91.0589100827176,-0.7980142736266,0.232271905562159,-3.43569004479985,0.000591046758243776,0.00255687510907307
HKO16_RS03850,70.0388401803206,-0.966977321133018,0.238206186886759,-4.05941312344129,4.9196207141748e-05,0.000278084905021784
HKO16_RS03855,114.517807526625,-0.80884975024423,0.20059159817304,-4.03232118199925,5.52286358163752e-05,0.000309379573689934
HKO16_RS03860,1805.66085765131,-0.15338352548388,0.0867583584729011,-1.76793946063179,0.0770710249789072,0.15682423897285
HKO16_RS03865,157.430508740837,-0.13478299088992,0.176577235041215,-0.763308989737322,0.445279142030251,0.594659011233833
HKO16_RS03870,179.335290156853,-0.292961944029705,0.233465360188997,-1.25484116269987,0.209536426454787,0.340462573944339
HKO16_RS03875,283.386522650419,-0.232705794973712,0.182538971828562,-1.27482801421861,0.202370122775242,0.330685152587317
HKO16_RS03880,54.9378235977554,-0.183438669318435,0.273094904338769,-0.671703010213924,0.501772784632996,0.647461164216322
HKO16_RS03885,3739.68192997499,-0.270365703333228,0.109989234439143,-2.4581106024774,0.0139670151821122,0.0382330437538142
